"Crawl Depth","URL"
9,https://localhost:44340/media/6060/winter-windows-atlas-featured-image-open-window-2-dec-002.jpg
9,https://localhost:44340/media/2060/tweet-of-the-week-2-nov-2017-2.jpg
9,https://localhost:44340/working-at-tpr/winter-windows-2020/winter-window-23-december-2020/
9,https://localhost:44340/working-at-tpr/newsroom/news-and-events/new-pay-bands-for-202021/
9,https://localhost:44340/working-at-tpr/newsroom/news-and-events/its-time-for-our-june-round-of-coffee-roulette/
9,https://localhost:44340/working-at-tpr/newsroom/news-and-events/performance-related-pay-and-bonus/
9,https://localhost:44340/working-at-tpr/newsroom/news-and-events/winter-windows-whats-behind-todays-window-18-december/
9,https://localhost:44340/media/1962/key-dates-jear.jpg?width=1103&height=529
9,https://localhost:44340/working-at-tpr/newsroom/news-and-events/a-round-up-of-the-24-november-exco-from-liz-hickey/
9,https://localhost:44340/media/8052/special_guest_panel.png?width=450&height=637&mode=max
9,https://localhost:44340/working-at-tpr/newsroom/news-and-events/winter-windows-whats-behind-todays-window-21-december-2021/
9,https://localhost:44340/working-at-tpr/newsroom/news-and-events/from-next-tuesday-you-can-access-learning-hub-without-your-password/
9,https://localhost:44340/media/8051/intro_to_honours_system_poster.png?width=450&height=637&mode=max
9,https://localhost:44340/working-at-tpr/newsroom/news-and-events/its-time-for-our-april-round-of-coffee-roulette/
9,https://localhost:44340/working-at-tpr/newsroom/news-and-events/project-prioritisation-portfolio-oversight-board-covid-19-crisis-adaptations/
9,https://localhost:44340/working-at-tpr/newsroom/news-and-events/here-s-our-new-brand-toolkit-to-help-you-implement-the-new-brand-from-1-november/
9,https://localhost:44340/working-at-tpr/newsroom/news-and-events/windows-10-and-office-365-are-coming-soon-your-champions-are-here-to-support-you/
9,https://localhost:44340/working-at-tpr/newsroom/news-and-events/horizon-your-weekly-roundup-of-media-government-and-stakeholder-activity-12072019/
9,https://localhost:44340/%7BlocalLink:umb:/document/5ef7428bd0924183b5571156eb806a92%7D
